datetime,volume,demand_bid,supply_bid,price
2024-08-15 06:00:00,36016.51,12277.3,10908.5,4789.067723730034
2024-08-15 07:00:00,33202.67,11122.775,13296.9,3944.881638455582
2024-08-15 08:00:00,23916.4,7389.25,15275.975,2700.634815984011
2024-08-15 09:00:00,19387.4,5757.174999999999,16993.325,1751.5459624292062
2024-08-15 10:00:00,18247.4,5183.925,19897.925000000003,1280.9563057202672
2024-08-15 11:00:00,18494.2,5185.95,25733.6,1053.7876774340064
2024-08-15 12:00:00,19037.3,5366.1,27168.6,1280.256599622846
2024-08-15 13:00:00,19404.0,5562.6,27688.175,1494.3248114306327
2024-08-15 14:00:00,21607.3,6250.025,25281.7,1830.354534532311
2024-08-15 15:00:00,23351.67,7081.925,19294.975,2560.1854578195052
2024-08-15 16:00:00,24736.129999999997,7719.675,16637.05,2707.076158687717
2024-08-15 17:00:00,24221.370000000003,7732.375,14699.35,2716.051441260341
2024-08-15 18:00:00,25429.05,9069.375,11501.25,3685.910537251686
2024-08-15 19:00:00,26155.59,13380.95,6551.4,10000.000000000002
2024-08-15 20:00:00,22558.68,14128.575,5639.675,10000.000000000002
2024-08-15 21:00:00,22128.7,14850.075,5532.175,10000.0
2024-08-15 22:00:00,21974.54,14528.6,5493.65,10000.0
2024-08-15 23:00:00,24021.28,12674.0,6005.325,10000.0
2024-08-16 00:00:00,19316.5,12034.075,4998.125,10000.0
2024-08-16 01:00:00,24007.89,10724.275,6301.025,8228.189530775091
2024-08-16 02:00:00,26527.7,10841.650000000001,8506.575,4696.181916788866
2024-08-16 03:00:00,27973.9,11034.65,9286.9,4248.631043508412
2024-08-16 04:00:00,28738.9,11031.95,8899.95,4356.78372150639
2024-08-16 05:00:00,27888.0,10991.9,8572.45,4614.995280012908
2024-08-16 06:00:00,34047.1,13410.4,9583.5,6177.021152374211
2024-08-16 07:00:00,36230.8,12774.599999999999,11632.675,4325.310217466907
2024-08-16 08:00:00,33351.5,11258.625,14627.275,3536.8585156889494
2024-08-16 09:00:00,30182.06,10853.05,13471.425,3632.8153904140404
2024-08-16 10:00:00,29886.75,10741.55,14892.4,3439.3933796749398
2024-08-16 11:00:00,29260.38,10112.325,17850.2,3227.776346869043
2024-08-16 12:00:00,29700.2,9877.1,19653.2,3044.0757226887363
2024-08-16 13:00:00,28355.4,9544.45,20682.65,3011.6599403288265
2024-08-16 14:00:00,30584.4,10753.725,19222.25,3267.2790464419772
2024-08-16 15:00:00,30772.52,11761.275000000001,13973.7,3530.5318382374926
2024-08-16 16:00:00,33109.1,12916.375,12584.3,3985.3363358412034
2024-08-16 17:00:00,30593.86,12998.2,10361.75,4057.579260282946
2024-08-16 18:00:00,22916.34,13438.2,6820.5,7361.420895016396
2024-08-16 19:00:00,13120.55,19554.025,3280.15,10000.0
2024-08-16 20:00:00,13326.08,23810.775,3331.525,10000.0
2024-08-16 21:00:00,13718.6,28833.8,3429.65,10000.000000000002
2024-08-16 22:00:00,14098.45,29366.125,3524.625,10000.0
2024-08-16 23:00:00,14242.29,23258.825,3560.575,10000.0
2024-08-17 00:00:00,22535.08,10990.7,5802.775,10000.0
2024-08-17 01:00:00,27237.36,9930.375,7477.675,7315.233123834321
2024-08-17 02:00:00,27420.92,9510.525,9452.9,3992.643728007667
2024-08-17 03:00:00,25828.45,9109.05,9543.125,4074.352957881716
2024-08-17 04:00:00,27559.52,9135.7,9640.625,4180.665081579795
2024-08-17 05:00:00,25377.18,8850.35,9428.5,3984.5570727677386
2024-08-17 06:00:00,35738.16,11332.15,11081.05,4364.235292801867
2024-08-17 07:00:00,38410.979999999996,11489.85,13912.925,3882.8572711709007
2024-08-17 08:00:00,33934.3,9826.375,16282.6,3387.7939930984285
2024-08-17 09:00:00,30556.02,8994.4,16380.6,3221.0191589415117
2024-08-17 10:00:00,29929.6,9052.725,17462.0,3037.7002359871162
2024-08-17 11:00:00,31405.93,9195.425,20623.225,2951.592915532194
2024-08-17 12:00:00,30975.69,8846.35,22510.025,2684.0024519518374
2024-08-17 13:00:00,30361.56,8645.8,23398.975000000002,2605.3785846445303
2024-08-17 14:00:00,32475.6,9670.45,22257.0,3067.1733097771867
2024-08-17 15:00:00,32612.8,9834.625,16901.55,3351.379686932738
2024-08-17 16:00:00,33658.7,10164.85,15519.275,3468.715753074243
2024-08-17 17:00:00,31366.0,9724.95,13496.125,3507.953125135497
2024-08-17 18:00:00,25598.77,9734.725,7672.625,6988.962966037041
2024-08-17 19:00:00,17437.09,20735.65,4359.275,10000.0
2024-08-17 20:00:00,17122.67,23535.85,4280.675,10000.000000000002
2024-08-17 21:00:00,17516.46,26719.025,4379.125,10000.0
2024-08-17 22:00:00,17554.09,24207.725,4388.525,10000.0
2024-08-17 23:00:00,17480.86,17121.65,4370.225,10000.0
2024-08-18 00:00:00,26132.1,10414.225,6947.55,9073.421545685193
2024-08-18 01:00:00,26054.1,9071.2,8554.75,4134.415490536998
2024-08-18 02:00:00,24865.65,8384.5,10078.825,3378.703501275856
2024-08-18 03:00:00,24537.21,8403.025,10505.175,3438.429172668775
2024-08-18 04:00:00,25025.87,8705.0,10896.875,3409.846046123471
2024-08-18 05:00:00,26570.399999999998,8727.925,11266.2,3472.282334364556
2024-08-18 06:00:00,32710.5,10396.325,12825.050000000001,4191.757834976536
2024-08-18 07:00:00,30031.53,9151.6,14137.275,3574.8061338100324
2024-08-18 08:00:00,22955.5,6328.35,16929.3,2067.4735310056417
2024-08-18 09:00:00,21614.2,5864.35,19231.325,1081.008702427108
2024-08-18 10:00:00,22944.0,6276.85,21980.975,1386.3707221059972
2024-08-18 11:00:00,21616.690000000002,5889.675,25369.8,999.7401371532828
2024-08-18 12:00:00,21213.879999999997,5788.975,26511.1,999.675007127409
2024-08-18 13:00:00,20926.09,5717.025,27081.8,999.6819019988923
2024-08-18 14:00:00,20625.6,5696.525,25292.65,1178.1712467031264
2024-08-18 15:00:00,21398.56,6162.525,21098.025,2241.1535567346587
2024-08-18 16:00:00,19749.1,5820.775,17468.65,2488.1644882551614
2024-08-18 17:00:00,17224.0,5051.35,15276.05,2117.151823037622
2024-08-18 18:00:00,20533.0,5910.075,11413.7,2461.7972528125456
2024-08-18 19:00:00,21067.1,7831.8,5947.225,4868.28172040765
2024-08-18 20:00:00,21082.48,9216.275,5350.2,7895.105500913553
2024-08-18 21:00:00,21114.7,10577.35,5278.675,10000.0
2024-08-18 22:00:00,22568.39,10942.4,5642.1,10000.0
2024-08-18 23:00:00,24090.59,9821.65,6025.275,9501.583195928371
2024-08-19 00:00:00,22795.2,10039.975,7086.599999999999,5479.9305823155755
2024-08-19 01:00:00,23677.03,9561.025,8839.45,4003.213101250453
2024-08-19 02:00:00,23674.9,9629.95,9973.675,3734.391545603149
2024-08-19 03:00:00,24100.9,9773.925,10287.225,3689.2547504035115
2024-08-19 04:00:00,25172.6,9913.825,10833.975,3679.468747685975
2024-08-19 05:00:00,26411.5,10094.525,11306.95,3570.6285392348027
2024-08-19 06:00:00,35555.4,13108.475,12044.875,4232.351704298081
2024-08-19 07:00:00,36514.5,13011.1,12319.35,4161.58001120103
2024-08-19 08:00:00,30935.9,9822.075,14745.925,3440.110668349717
2024-08-19 09:00:00,28350.4,8366.675,16342.35,3025.273811410069
2024-08-19 10:00:00,29201.4,8222.35,20881.225,2336.0998030231426
2024-08-19 11:00:00,28488.4,7929.95,23089.175,2126.0750414905715
2024-08-19 12:00:00,27703.5,7665.625,24357.925,2037.9570883462377
2024-08-19 13:00:00,27320.9,7553.075,24538.5,2037.1808577682286
2024-08-19 14:00:00,31871.5,9275.625,22364.975,2692.751773308442
2024-08-19 15:00:00,31450.7,9095.525,18768.75,2929.9837336211913
2024-08-19 16:00:00,32374.7,9740.6,16417.5,3120.450487510309
2024-08-19 17:00:00,30853.5,9188.625,14777.875,2853.7845092128937
2024-08-19 18:00:00,21359.8,8425.375,8864.975,4400.977022069495
2024-08-19 19:00:00,17282.3,10941.8,4485.575,10000.0
2024-08-19 20:00:00,15765.5,11917.05,3981.375,10000.0
2024-08-19 21:00:00,15981.58,13308.775,4035.4,9999.999999999998
2024-08-19 22:00:00,15925.29,12255.175,4021.325,10000.0
2024-08-19 23:00:00,15862.9,10885.849999999999,4005.725,9999.999999999998
2024-08-20 00:00:00,20240.5,9667.875,5873.375,5480.459451841605
2024-08-20 01:00:00,19807.12,9078.8,7209.65,3865.3749026814603
2024-08-20 02:00:00,20744.69,9357.4,8936.25,3597.0196735116306
2024-08-20 03:00:00,20597.29,9283.224999999999,8800.55,3521.848985730647
2024-08-20 04:00:00,22064.1,9621.75,9042.975,3668.8678455046884
2024-08-20 05:00:00,23842.8,10020.15,10141.7,3536.484382706729
2024-08-20 06:00:00,34801.11,13038.6,12217.525,3966.6159604593076
2024-08-20 07:00:00,35626.2,12539.775,14780.5,3557.7888313376116
2024-08-20 08:00:00,29143.63,9319.525,16946.775,3035.1493047777512
2024-08-20 09:00:00,28542.67,8622.5,17896.7,2620.2237567648713
2024-08-20 10:00:00,30413.48,9196.224999999999,19413.1,2683.0387659814005
2024-08-20 11:00:00,31044.18,9111.875,21346.375,2570.4905880522538
2024-08-20 12:00:00,31829.3,9106.95,22841.975,2386.9155454565444
2024-08-20 13:00:00,30975.9,8888.55,23303.125,2425.984261764791
2024-08-20 14:00:00,31886.010000000002,9731.825,21421.4,2921.5917664486715
2024-08-20 15:00:00,32575.1,10653.825,18916.325,3373.9552504213343
2024-08-20 16:00:00,36894.7,12173.7,16629.05,3559.642101385836
2024-08-20 17:00:00,32292.0,11415.15,13114.324999999999,3565.986398333953
2024-08-20 18:00:00,25794.0,11053.625,9204.05,4442.275372567264
2024-08-20 19:00:00,17507.08,13775.45,4416.775,10000.000000000002
2024-08-20 20:00:00,17321.4,15191.275,4370.35,10000.0
2024-08-20 21:00:00,17397.079999999998,17403.075,4389.275,10000.000000000002
2024-08-20 22:00:00,17787.98,16765.05,4487.0,9999.999999999998
2024-08-20 23:00:00,19375.4,14950.45,4883.85,10000.000000000002
2024-08-21 00:00:00,19414.1,7325.175,7775.075,3627.615761534142
2024-08-21 01:00:00,18990.4,6325.8,9775.4,2860.8675062136654
2024-08-21 02:00:00,20451.4,6618.925,12025.3,2814.8004971297805
2024-08-21 03:00:00,21020.9,6661.35,11576.9,2708.150338139661
2024-08-21 04:00:00,20713.989999999998,6790.725,11198.849999999999,2855.584811453515
2024-08-21 05:00:00,21067.0,6669.45,11995.3,2828.508993117197
2024-08-21 06:00:00,25291.29,8232.9,13577.65,3314.5946064158843
2024-08-21 07:00:00,24313.3,7587.175,16364.0,2992.542266742894
2024-08-21 08:00:00,19801.2,5344.75,19722.15,1349.1733966628287
2024-08-21 09:00:00,20848.9,5737.775,20648.774999999998,2042.9113509585638
2024-08-21 10:00:00,19989.0,5744.299999999999,20452.975,2273.801806243434
2024-08-21 11:00:00,18730.3,5317.55,21646.35,1949.8233521086152
2024-08-21 12:00:00,18386.7,5120.875,22330.75,1498.1193394138152
2024-08-21 13:00:00,18262.1,5035.55,22957.35,1278.4359066043885
2024-08-21 14:00:00,22267.190000000002,6159.55,22478.1,1999.8439884466788
2024-08-21 15:00:00,23833.199999999997,6699.0,21082.925,2080.9988758958093
2024-08-21 16:00:00,22988.6,6835.525,19663.75,2858.4914962198654
2024-08-21 17:00:00,26118.1,7941.525,17733.025,3169.61691711878
2024-08-21 18:00:00,25608.1,7918.05,12438.55,3697.2552354528448
2024-08-21 19:00:00,19193.07,8794.025,6114.175,7525.945386850567
2024-08-21 20:00:00,19650.420000000002,9142.125,5750.675,9693.45702677602
2024-08-21 21:00:00,19520.02,9498.4,4978.0,9886.105292146218
2024-08-21 22:00:00,20368.88,9246.125,5222.325,9646.400864397061
2024-08-21 23:00:00,18498.2,8064.75,5739.925,6556.657745186018
2024-08-22 00:00:00,26609.55,9961.8,9313.949999999999,4126.161838697009
2024-08-22 01:00:00,24014.68,9230.6,10608.85,3717.8720447826076
2024-08-22 02:00:00,24054.5,9125.525,12802.25,3324.0307285539093
2024-08-22 03:00:00,23661.2,8497.475,12970.55,3000.564326576843
2024-08-22 04:00:00,23865.19,8411.25,12772.85,3000.295831422251
2024-08-22 05:00:00,24139.2,8464.65,13168.55,2979.908314691457
2024-08-22 06:00:00,31912.9,10958.975,14892.725,3532.012421653939
2024-08-22 07:00:00,32300.48,10654.575,17262.2,3094.5061323175382
2024-08-22 08:00:00,26824.2,8029.375,20388.575,2600.1136999053097
2024-08-22 09:00:00,27498.9,7810.05,22489.25,2293.24611024441
2024-08-22 10:00:00,25795.4,7357.75,23461.825,2256.5066611876537
2024-08-22 11:00:00,23769.59,6758.725,24148.8,2105.251513084576
2024-08-22 12:00:00,23352.3,6490.675,25276.175,1968.9113372986815
2024-08-22 13:00:00,22812.3,6291.525,25776.375,1782.8672762939286
2024-08-22 14:00:00,23931.66,6848.7,23870.625,2444.6700928059313
2024-08-22 15:00:00,25941.5,7668.474999999999,22116.225,2633.0230830522523
2024-08-22 16:00:00,29176.8,8921.3,19929.725,3031.274754393902
2024-08-22 17:00:00,29464.0,9179.425,16702.45,3059.1349560480585
2024-08-22 18:00:00,27950.989999999998,9763.05,11500.225,4055.1818362140307
2024-08-22 19:00:00,27554.55,12865.975,7091.125,9884.353135130132
2024-08-22 20:00:00,26042.5,12962.8,6550.625,10000.000000000002
2024-08-22 21:00:00,25800.96,13000.775,6490.25,10000.0
2024-08-22 22:00:00,26550.98,12841.125,6677.75,10000.0
2024-08-22 23:00:00,28203.8,11855.0,7373.075,9529.543871960515
2024-08-23 00:00:00,25047.94,9947.025,8309.125,5303.902527776735
2024-08-23 01:00:00,21923.2,8883.325,8948.575,3985.901233487812
2024-08-23 02:00:00,19256.1,7827.225,10488.525,3150.5929229698645
2024-08-23 03:00:00,20858.370000000003,7534.825,11301.474999999999,3000.170535923948
2024-08-23 04:00:00,20518.47,7853.975,11019.425,3038.408399675999
2024-08-23 05:00:00,21569.95,8264.35,11133.9,3175.9837629109015
2024-08-23 06:00:00,32598.0,11526.85,13542.925,3942.150488710964
2024-08-23 07:00:00,30569.3,10830.2,15269.525,3624.361728989542
2024-08-23 08:00:00,24395.399999999998,7718.599999999999,17538.274999999998,2649.330691031916
2024-08-23 09:00:00,23593.6,6995.975,18397.975,1997.082713362946
2024-08-23 10:00:00,23828.2,7290.0,20433.55,2404.667847382513
2024-08-23 11:00:00,23794.98,6784.425,21519.45,1581.7257524948536
2024-08-23 12:00:00,22171.300000000003,6144.4,21614.6,1102.6495699846198
2024-08-23 13:00:00,22528.7,5990.0,21832.375,1000.1068919644721
2024-08-23 14:00:00,24151.39,6978.15,19268.125,1696.7388907387938
2024-08-23 15:00:00,25862.5,8216.5,15849.25,2597.9162566650552
2024-08-23 16:00:00,27897.9,9422.65,14441.95,3196.5712952946274
2024-08-23 17:00:00,27838.02,9500.3,12181.45,3488.926960495035
2024-08-23 18:00:00,26809.7,9945.8,10063.725,4021.012163806384
2024-08-23 19:00:00,24674.48,13416.65,6208.625,10000.0
2024-08-23 20:00:00,25351.5,13521.05,6377.875,10000.0
2024-08-23 21:00:00,26642.2,14349.45,6700.55,10000.000000000002
2024-08-23 22:00:00,28049.79,13678.575,7052.45,10000.000000000002
2024-08-23 23:00:00,25893.4,11120.775,7263.525,8329.526205751272
2024-08-24 00:00:00,23667.27,9567.625,7885.175,4945.860051560658
2024-08-24 01:00:00,19003.39,7835.150000000001,8458.6,3485.2924139482484
2024-08-24 02:00:00,18977.7,7066.95,9887.775,3197.483796245066
2024-08-24 03:00:00,18264.4,6374.1,9990.05,2884.3239132958115
2024-08-24 04:00:00,18080.9,6536.675,10340.925,2765.494403763086
2024-08-24 05:00:00,18370.2,6494.65,10426.675,2883.3609578556575
2024-08-24 06:00:00,23484.489999999998,9127.55,12723.5,3589.9912836429494
2024-08-24 07:00:00,23985.9,9010.675000000001,14523.975,3355.8088422781716
2024-08-24 08:00:00,19460.0,6168.175,17912.5,2224.457118550874
2024-08-24 09:00:00,20479.4,5940.475,19950.6,1562.3134061544772
2024-08-24 10:00:00,20558.0,5561.65,20695.2,1298.2305499075785
2024-08-24 11:00:00,21269.1,5686.375,21640.875,1199.0975013517261
2024-08-24 12:00:00,21523.1,5677.175,22801.6,799.4292014161528
2024-08-24 13:00:00,20588.0,5443.4,23169.125,763.8517791917621
2024-08-24 14:00:00,22270.2,6175.4,19453.3,1535.172943485016
2024-08-24 15:00:00,22994.1,6956.575,17025.55,2344.238580853349
2024-08-24 16:00:00,21956.4,7137.075,15238.15,2798.388431983385
2024-08-24 17:00:00,22231.489999999998,7403.025,13305.425,2820.8437320890316
2024-08-24 18:00:00,23315.0,8184.650000000001,10448.925,3461.909529315891
2024-08-24 19:00:00,21825.989999999998,10524.175,5734.725,9778.99427462397
2024-08-24 20:00:00,23519.79,10988.05,5919.95,10000.0
2024-08-24 21:00:00,21485.18,10657.025,5411.3,10000.0
2024-08-24 22:00:00,23130.39,10510.6,5870.025,9881.073037376369
2024-08-24 23:00:00,18792.52,8605.025,6609.425,4329.6305729779715
2024-08-25 00:00:00,20958.4,7798.950000000001,10777.65,3268.733672942591
2024-08-25 01:00:00,18139.9,6531.25,11941.45,2979.289666095182
2024-08-25 02:00:00,19133.1,6280.65,14520.2,2746.7139358493923
2024-08-25 03:00:00,20696.9,6783.85,15980.400000000001,2847.1600470601875
2024-08-25 04:00:00,21215.7,7310.575,16492.6,2900.271444637697
2024-08-25 05:00:00,21612.57,7029.075,16483.2,2695.68824981018
2024-08-25 06:00:00,24973.44,8348.6,17232.024999999998,3047.48567680704
2024-08-25 07:00:00,25472.5,8185.5,19423.175,2805.44826970262
2024-08-25 08:00:00,21632.92,6186.225,24600.8,1495.4717043099129
2024-08-25 09:00:00,19692.64,5337.8,27552.925,900.3816595794165
2024-08-25 10:00:00,19733.5,5084.875,30900.95,799.71744860263
2024-08-25 11:00:00,19805.0,5077.0,32939.65,687.848689876294
2024-08-25 12:00:00,18888.19,4838.05,33721.925,499.4290593434311
2024-08-25 13:00:00,18360.69,4706.175,33673.275,499.32293275470573
2024-08-25 14:00:00,19197.93,5039.3,30442.550000000003,703.9585304092681
2024-08-25 15:00:00,19055.5,5180.45,25316.0,900.606803773189
2024-08-25 16:00:00,19897.29,5875.900000000001,23020.275,2036.5092954869733
2024-08-25 17:00:00,18699.4,5645.325,19868.5,2098.3428482732065
2024-08-25 18:00:00,20873.0,5799.05,16135.35,2367.930179897475
2024-08-25 19:00:00,20956.989999999998,7877.975,12101.425,3659.625836854434
2024-08-25 20:00:00,23565.489999999998,9002.05,11536.5,3999.579265294293
2024-08-25 21:00:00,20941.68,8354.7,10449.849999999999,3850.068263396251
2024-08-25 22:00:00,19815.65,8032.7,11297.775,3426.488483547095
2024-08-25 23:00:00,19275.6,6879.125,10654.8,2900.5383341115194
2024-08-26 00:00:00,14844.8,4638.65,10999.2,2470.10004587465
2024-08-26 01:00:00,13237.8,4184.7,11965.95,2333.7397705812145
2024-08-26 02:00:00,12747.4,3985.125,14320.925,2051.4804686445864
2024-08-26 03:00:00,12675.4,3942.525,15644.95,2000.08010027297
2024-08-26 04:00:00,13375.3,4313.8,16062.55,2000.1117345405337
2024-08-26 05:00:00,13147.59,4103.975,16861.75,1879.3020895768732
2024-08-26 06:00:00,19375.8,5760.175,15113.1,2629.200802650729
2024-08-26 07:00:00,23598.8,7068.325,16579.65,2555.9655278658233
2024-08-26 08:00:00,20568.879999999997,5964.575,21050.55,2019.3119568979937
2024-08-26 09:00:00,17424.0,4945.0,23589.85,694.4808002754822
2024-08-26 10:00:00,17099.5,4703.875,29300.9,474.0156740840375
2024-08-26 11:00:00,17083.48,4674.875,31693.15,399.306619295366
2024-08-26 12:00:00,15603.18,4304.8,32850.475,325.81444852908186
2024-08-26 13:00:00,14114.869999999999,3932.725,31245.475,299.7976007005378
2024-08-26 14:00:00,16085.0,4425.25,29349.175,426.2255014609885
2024-08-26 15:00:00,18781.3,5140.9,22911.775,1078.7762165025852
2024-08-26 16:00:00,19197.300000000003,5323.55,19382.45,1999.848937298474
2024-08-26 17:00:00,17912.0,5058.85,17049.95,2191.2419266413576
2024-08-26 18:00:00,18106.1,5303.075,12992.35,2468.629368721039
2024-08-26 19:00:00,17402.3,6128.475,8194.725,3519.165089672055
2024-08-26 20:00:00,18367.4,6847.575000000001,8167.75,3627.7768522490937
2024-08-26 21:00:00,18322.6,6703.075,8270.575,3580.0694518790997
2024-08-26 22:00:00,17523.71,5930.2,8658.35,3000.4066233406056
2024-08-26 23:00:00,15797.220000000001,5531.425,8580.2,2965.615282277515
2024-08-27 00:00:00,23077.4,7502.075,14135.575,2601.806395087835
2024-08-27 01:00:00,22481.55,7214.35,15101.0,2398.5321743162726
2024-08-27 02:00:00,23026.6,7528.525,17312.9,2433.204464923176
2024-08-27 03:00:00,23472.2,7826.775,17859.225,2620.4291034500384
2024-08-27 04:00:00,24070.4,7762.25,17821.1,2502.0684854011565
2024-08-27 05:00:00,22761.56,6831.925,17555.575,2084.2577953971518
2024-08-27 06:00:00,24694.65,7988.45,16322.9,2843.7922062754483
2024-08-27 07:00:00,26534.65,8540.275,17783.375,2855.633827342739
2024-08-27 08:00:00,27664.7,7924.475,23006.0,2050.4908350352616
2024-08-27 09:00:00,26837.19,7555.2,26279.025,1973.332109233493
2024-08-27 10:00:00,25229.35,7152.85,28881.475,1831.7126081924423
2024-08-27 11:00:00,25840.11,7242.575,29601.125,1680.0527589588435
2024-08-27 12:00:00,26654.43,7132.425,30538.6,1045.7372215425353
2024-08-27 13:00:00,25261.3,6742.7,30825.675000000003,748.5201986041891
2024-08-27 14:00:00,26290.4,7395.2,28150.325,1849.7026810546815
2024-08-27 15:00:00,31222.19,8758.05,25293.825,2267.445559251289
2024-08-27 16:00:00,30619.71,9129.224999999999,22191.05,2655.6471789282136
2024-08-27 17:00:00,27455.34,7877.475,18959.55,2259.9136913729712
2024-08-27 18:00:00,25859.760000000002,7265.25,15184.525,2245.534801343864
2024-08-27 19:00:00,23176.53,8089.6,10386.95,3473.13262778768
2024-08-27 20:00:00,27063.2,9691.575,10703.9,3947.679916196162
2024-08-27 21:00:00,27932.9,10087.375,10701.775,4121.348014957272
2024-08-27 22:00:00,23669.7,8822.425,10707.05,3350.812037203683
2024-08-27 23:00:00,21864.32,7818.3,10313.65,3252.230469285118
2024-08-28 00:00:00,23446.5,9482.575,10836.3,3978.125088563325
2024-08-28 01:00:00,25643.91,9314.05,13509.625,3609.092141927655
2024-08-28 02:00:00,25512.9,9182.2,15735.2,3366.567674117799
2024-08-28 03:00:00,25234.449999999997,9058.675,15285.1,3233.852799446788
2024-08-28 04:00:00,25629.510000000002,9088.275,15304.05,3187.855688286667
2024-08-28 05:00:00,23913.8,8684.225,14733.025,3094.0725998377507
2024-08-28 06:00:00,31251.620000000003,10728.25,14523.925,3502.153345343377
2024-08-28 07:00:00,32586.39,10925.2,17256.675,3447.8589083295205
2024-08-28 08:00:00,32457.1,10041.074999999999,21329.8,3129.333191505095
2024-08-28 09:00:00,31457.0,9754.225,24058.925,2991.210646247258
2024-08-28 10:00:00,29841.6,9654.15,26916.325,2499.437563133344
2024-08-28 11:00:00,28380.93,9224.425,27627.85,2141.4349674517366
2024-08-28 12:00:00,28481.6,9135.15,27403.325,2054.1465852339757
2024-08-28 13:00:00,27975.6,9008.125,27926.725,2047.3155805058693
2024-08-28 14:00:00,29878.03,9689.225,26832.225,2436.0369657403785
2024-08-28 15:00:00,31728.5,10261.725,24707.3,2997.0640748538385
2024-08-28 16:00:00,33499.7,11129.35,23631.9,3130.3777445171154
2024-08-28 17:00:00,30441.3,10381.675,18343.15,3153.330489499463
2024-08-28 18:00:00,21878.89,8373.8,12641.975,3228.696023166623
2024-08-28 19:00:00,23484.9,10520.325,7239.5,5357.266419145919
2024-08-28 20:00:00,24366.9,11152.7,7232.275,6798.405871161289
2024-08-28 21:00:00,24135.3,11124.925,7020.3,7370.929281260228
2024-08-28 22:00:00,21596.5,10087.525,7176.975,5341.42227435001
2024-08-28 23:00:00,20203.7,9507.65,7150.8,4577.489575869767
2024-08-29 00:00:00,20406.1,8393.875,10792.675,3334.601893845468
2024-08-29 01:00:00,19981.0,8386.875,11949.025,3395.4397203843655
2024-08-29 02:00:00,21026.1,8041.05,13516.5,3209.623029853373
2024-08-29 03:00:00,22937.4,8642.175,15265.6,3319.995453015599
2024-08-29 04:00:00,25037.9,9112.975,16140.975,3339.782117629673
2024-08-29 05:00:00,25044.7,9000.125,16281.449999999999,3180.8478545959824
2024-08-29 06:00:00,30552.309999999998,10065.125,16466.275,3242.742349999067
2024-08-29 07:00:00,30867.29,10169.025,17899.325,3127.4891239690946
2024-08-29 08:00:00,28167.6,8980.35,21281.15,2975.60086933214
2024-08-29 09:00:00,26169.7,8287.6,22785.25,2663.613964508573
2024-08-29 10:00:00,27122.15,8752.575,26313.525,2443.5822989512258
2024-08-29 11:00:00,28582.199999999997,8930.125,27648.2,1984.5625098138003
2024-08-29 12:00:00,28441.199999999997,8882.65,27716.825,1899.6116773553856
2024-08-29 13:00:00,27273.3,8614.55,27638.2,1899.2522363263702
2024-08-29 14:00:00,27922.1,8857.9,26498.6,2020.984752615312
2024-08-29 15:00:00,26431.059999999998,8811.775,21983.325,2920.0355215341347
2024-08-29 16:00:00,30149.47,10337.175,20560.65,3101.815224055348
2024-08-29 17:00:00,26096.7,9265.8,17206.2,3016.6868469959804
2024-08-29 18:00:00,21675.7,7720.474999999999,11270.45,3017.903303007515
2024-08-29 19:00:00,21267.1,8485.775,7413.825,4515.966640068462
2024-08-29 20:00:00,20012.7,8436.925,6797.675,4872.119686648977
2024-08-29 21:00:00,19281.489999999998,8482.475,6590.05,5059.502168271228
2024-08-29 22:00:00,17831.3,7596.7,6976.95,3380.944029543555
2024-08-29 23:00:00,18814.1,8209.825,7514.85,3474.8263830850274
2024-08-30 00:00:00,27583.5,9174.4,11658.875,4519.943436583465
2024-08-30 01:00:00,28200.9,9188.0,12191.75,4306.47456825846
2024-08-30 02:00:00,27048.4,8755.275,14016.425,3615.0631121988736
2024-08-30 03:00:00,25674.7,8378.475,15429.725,3470.352333347615
2024-08-30 04:00:00,25633.1,8759.525,15720.775,3439.0517520705653
2024-08-30 05:00:00,25288.300000000003,8847.0,14150.55,3625.893135837521
2024-08-30 06:00:00,33947.6,11155.35,13798.825,4225.6804413861355
2024-08-30 07:00:00,35097.28,11458.125,15198.15,4095.6356012203796
2024-08-30 08:00:00,29069.5,8937.3,18471.95,3093.919582792962
2024-08-30 09:00:00,25135.0,7769.225,21061.825,2844.400999005371
2024-08-30 10:00:00,25117.4,8265.5,25389.949999999997,2469.2331961906884
2024-08-30 11:00:00,25883.4,8399.775,26973.475,2078.1208499656154
2024-08-30 12:00:00,27434.9,8778.975,27779.675,2048.854345596302
2024-08-30 13:00:00,27298.8,8780.825,28141.95,2019.543202265301
2024-08-30 14:00:00,29597.7,9595.675,26285.925,2385.0692636252143
2024-08-30 15:00:00,29902.6,9904.975,21311.825,3113.312290937912
2024-08-30 16:00:00,30498.5,10209.4,18515.65,3377.7369171598593
2024-08-30 17:00:00,26793.4,9216.4,16407.975,3180.557091447894
2024-08-30 18:00:00,23403.36,7976.7,10786.15,3266.3346363342694
2024-08-30 19:00:00,25758.79,10471.6,6826.95,8295.037398922854
2024-08-30 20:00:00,24873.68,10662.125,6263.425,10000.000000000002
2024-08-30 21:00:00,24171.9,10841.45,6087.975,10000.0
2024-08-30 22:00:00,24262.73,10076.5,6995.15,6638.920319197387
2024-08-30 23:00:00,25682.9,9992.5,8128.925,4652.138911182148
2024-08-31 00:00:00,22980.08,7829.1,8866.025,4419.449041944154
2024-08-31 01:00:00,19956.8,7019.375,9890.725,3636.7443603683955
